Product_ID,Product_Name,Category,Subcategory,Brand,Launch_Date,Unit_Cost,Selling_Price,Supplier_ID,Product_Rating,Return_Rate,Warranty_Months
P04847,Grocery Item 4847,Grocery,Staples,Brand_29,2019-11-14,101.43,200.37,SUP0487,3.6,0.048,0
P04848,Furniture Item 4848,Furniture,Living Room,Brand_43,2024-11-30,11002.69,15827.99,SUP0288,4.4,0.068,36
P04849,Furniture Item 4849,Furniture,Living Room,Brand_94,2020-02-20,18762.89,23311.0,SUP0470,4.8,0.015,36
P04850,Electronics Item 4850,Electronics,Mobiles,Brand_81,2020-08-07,12119.92,15707.16,SUP0458,4.6,0.071,36
P04851,Grocery Item 4851,Grocery,Staples,Brand_57,2023-03-04,252.99,324.96,SUP0028,3.6,0.009,0
P04852,Electronics Item 4852,Electronics,Mobiles,Brand_58,2025-08-23,14469.66,27598.44,SUP0155,4.5,0.041,24
P04853,Home Appliances Item 4853,Home Appliances,Kitchen,Brand_71,2023-10-05,11925.12,15668.24,SUP0299,3.5,0.089,24
P04854,Fashion Item 4854,Fashion,Womenswear,Brand_46,2024-11-26,2508.09,3590.51,SUP0186,3.3,0.079,0
P04855,Electronics Item 4855,Electronics,Mobiles,Brand_58,2023-12-03,4677.0,9827.27,SUP0480,4.6,0.062,24
P04856,Electronics Item 4856,Electronics,Mobiles,Brand_88,2018-05-13,4837.19,10592.07,SUP0174,,0.166,6
P04857,Grocery Item 4857,Grocery,Staples,Brand_53,2025-01-03,913.87,1268.51,SUP0193,,0.144,0
P04858,Home Appliances Item 4858,Home Appliances,Kitchen,Brand_15,2021-04-01,2758.98,5580.74,SUP0266,4.8,0.035,6
P04859,Electronics Item 4859,Electronics,Mobiles,Brand_79,2021-02-14,4613.13,8914.31,SUP0153,3.2,0.031,24
P04860,Home Appliances Item 4860,Home Appliances,Kitchen,Brand_22,2022-09-10,12099.75,24500.74,SUP0264,4.3,0.067,24
P04861,Fashion Item 4861,Fashion,Womenswear,Brand_22,2024-02-19,1202.57,1655.35,SUP0352,4.5,0.07,0
P04862,Grocery Item 4862,Grocery,Staples,Brand_82,2024-03-28,448.98,659.91,SUP0006,3.7,0.059,0
P04863,Fashion Item 4863,Fashion,Womenswear,Brand_91,2024-09-25,567.2,1121.04,SUP0483,2.8,0.205,0
P04864,Fashion Item 4864,Fashion,Womenswear,Brand_1,2019-05-25,1341.18,1650.5,SUP0073,2.4,0.205,0
P04865,Grocery Item 4865,Grocery,Staples,Brand_34,2018-06-12,525.39,709.92,SUP0415,4.2,0.005,0
P04866,Electronics Item 4866,Electronics,Mobiles,Brand_23,2021-01-21,3774.6,5743.05,SUP0460,3.4,0.042,6
P04867,Grocery Item 4867,Grocery,Staples,Brand_37,2025-01-29,333.25,478.01,SUP0315,3.8,0.053,0
P04868,Fashion Item 4868,Fashion,Womenswear,Brand_3,2020-09-07,678.31,1035.63,SUP0465,2.8,0.185,0
P04869,Furniture Item 4869,Furniture,Living Room,Brand_62,2019-12-03,20972.37,41170.52,SUP0397,4.9,0.041,24
P04870,Home Appliances Item 4870,Home Appliances,Kitchen,Brand_66,2025-08-18,9164.18,11772.46,SUP0265,3.6,0.074,6
P04871,Grocery Item 4871,Grocery,Staples,Brand_24,2023-02-07,341.99,619.09,SUP0220,3.1,0.065,0
P04872,Fashion Item 4872,Fashion,Womenswear,Brand_18,2020-05-09,1104.45,2089.97,SUP0100,4.0,0.116,0
P04873,Furniture Item 4873,Furniture,Living Room,Brand_18,2018-01-13,41485.98,53843.2,SUP0084,4.0,0.005,36
P04874,Home Appliances Item 4874,Home Appliances,Kitchen,Brand_80,2022-11-08,2372.73,3554.55,SUP0015,,0.017,24
P04875,Electronics Item 4875,Electronics,Mobiles,Brand_76,2018-04-26,3988.85,5816.17,SUP0055,2.8,0.15,6
P04876,Fashion Item 4876,Fashion,Womenswear,Brand_83,2023-08-11,799.41,1442.04,SUP0184,3.0,0.082,0
P04877,Grocery Item 4877,Grocery,Staples,Brand_65,2018-02-24,205.21,325.09,SUP0401,4.5,0.055,0
P04878,Electronics Item 4878,Electronics,Mobiles,Brand_28,2019-03-02,9067.96,11372.04,SUP0157,4.1,0.052,36
P04879,Electronics Item 4879,Electronics,Mobiles,Brand_46,2020-03-31,27844.71,41741.03,SUP0018,3.6,0.084,36
P04880,Electronics Item 4880,Electronics,Mobiles,Brand_20,2022-12-19,5803.49,12260.13,SUP0181,3.6,0.011,36
P04881,Electronics Item 4881,Electronics,Mobiles,Brand_74,2018-11-10,5092.9,7901.34,SUP0132,4.4,0.011,36
P04882,Grocery Item 4882,Grocery,Staples,Brand_49,2024-04-09,101.61,131.7,SUP0489,3.1,0.005,0
P04883,Fashion Item 4883,Fashion,Womenswear,Brand_68,2023-04-11,1325.2,2866.03,SUP0345,4.4,0.071,0
P04884,Home Appliances Item 4884,Home Appliances,Kitchen,Brand_21,2021-01-28,6674.63,9127.43,SUP0208,4.6,0.015,12
P04885,Home Appliances Item 4885,Home Appliances,Kitchen,Brand_20,2025-04-14,14333.71,19568.96,SUP0439,4.0,0.03,12
P04886,Fashion Item 4886,Fashion,Womenswear,Brand_30,2018-04-12,1098.86,1847.32,SUP0215,3.0,0.097,0
P04887,Home Appliances Item 4887,Home Appliances,Kitchen,Brand_69,2018-04-20,7935.67,15772.63,SUP0082,3.9,0.005,12
P04888,Fashion Item 4888,Fashion,Womenswear,Brand_60,2019-06-17,2307.18,3890.47,SUP0045,3.6,0.025,0
P04889,Furniture Item 4889,Furniture,Living Room,Brand_4,2019-07-03,14679.42,23121.26,SUP0234,3.9,0.05,12
P04890,Electronics Item 4890,Electronics,Mobiles,Brand_90,2020-12-01,33545.5,41234.66,SUP0017,5.0,0.054,6
P04891,Grocery Item 4891,Grocery,Staples,Brand_96,2018-05-26,396.0,810.28,SUP0476,2.3,0.159,0
P04892,Home Appliances Item 4892,Home Appliances,Kitchen,Brand_67,2018-09-07,11084.83,14086.15,SUP0272,5.0,0.027,12
P04893,Fashion Item 4893,Fashion,Womenswear,Brand_85,2025-08-27,2263.11,3127.99,SUP0071,3.9,0.12,0
P04894,Furniture Item 4894,Furniture,Living Room,Brand_46,2022-12-07,7040.01,14753.08,SUP0191,4.0,0.051,24
P04895,Furniture Item 4895,Furniture,Living Room,Brand_48,2020-01-31,9244.14,13388.0,SUP0213,4.1,0.005,36
P04896,Home Appliances Item 4896,Home Appliances,Kitchen,Brand_37,2018-10-16,11129.62,20988.02,SUP0308,3.2,0.005,12
P04897,Fashion Item 4897,Fashion,Womenswear,Brand_90,2024-05-16,2659.13,4032.4,SUP0189,3.6,0.087,0
P04898,Home Appliances Item 4898,Home Appliances,Kitchen,Brand_10,2023-11-05,2103.29,3341.76,SUP0134,3.8,0.063,24
P04899,Electronics Item 4899,Electronics,Mobiles,Brand_39,2022-10-02,7585.52,14095.4,SUP0161,3.1,0.009,6
P04900,Home Appliances Item 4900,Home Appliances,Kitchen,Brand_9,2022-01-30,5849.88,7846.17,SUP0069,2.5,0.154,6
P04901,Electronics Item 4901,Electronics,Mobiles,Brand_90,2019-10-03,7805.79,12719.65,SUP0024,4.1,0.059,6
P04902,Fashion Item 4902,Fashion,Womenswear,Brand_56,2020-06-07,1423.08,2404.31,SUP0355,3.9,0.099,0
P04903,Fashion Item 4903,Fashion,Womenswear,Brand_58,2022-04-22,2552.79,4843.21,SUP0229,3.7,0.03,0
P04904,Electronics Item 4904,Electronics,Mobiles,Brand_88,2021-01-18,8857.59,15754.1,SUP0500,,0.036,24
P04905,Home Appliances Item 4905,Home Appliances,Kitchen,Brand_13,2019-06-01,8729.63,10992.07,SUP0090,3.9,0.083,36
P04906,Grocery Item 4906,Grocery,Staples,Brand_35,2023-10-16,204.52,271.89,SUP0063,,0.021,0
P04907,Electronics Item 4907,Electronics,Mobiles,Brand_72,2018-05-26,9442.59,11565.35,SUP0241,2.9,0.209,24
P04908,Grocery Item 4908,Grocery,Staples,Brand_84,2022-12-24,562.53,729.6,SUP0334,3.2,0.098,0
P04909,Fashion Item 4909,Fashion,Womenswear,Brand_9,2025-12-12,388.8,557.6,SUP0345,4.7,0.066,0
P04910,Furniture Item 4910,Furniture,Living Room,Brand_95,2023-01-26,10621.91,22576.24,SUP0355,3.6,0.023,12
P04911,Home Appliances Item 4911,Home Appliances,Kitchen,Brand_88,2020-06-15,2093.93,2702.09,SUP0446,3.9,0.034,6
P04912,Home Appliances Item 4912,Home Appliances,Kitchen,Brand_93,2020-04-19,4716.44,7740.78,SUP0165,3.4,0.063,6
P04913,Electronics Item 4913,Electronics,Mobiles,Brand_11,2023-11-20,22012.27,27818.86,SUP0191,3.6,0.005,12
P04914,Home Appliances Item 4914,Home Appliances,Kitchen,Brand_94,2021-08-02,4178.61,7375.34,SUP0151,3.9,0.033,6
P04915,Fashion Item 4915,Fashion,Womenswear,Brand_51,2019-08-04,839.25,1494.34,SUP0119,3.5,0.049,0
P04916,Grocery Item 4916,Grocery,Staples,Brand_3,2023-05-30,530.96,952.29,SUP0196,5.0,0.028,0
P04917,Electronics Item 4917,Electronics,Mobiles,Brand_74,2024-01-10,9778.56,12634.37,SUP0045,3.2,0.039,24
P04918,Fashion Item 4918,Fashion,Womenswear,Brand_83,2020-01-30,2035.98,3247.14,SUP0404,,0.068,0
P04919,Furniture Item 4919,Furniture,Living Room,Brand_42,2024-01-28,19925.61,30417.02,SUP0252,4.4,0.062,36
P04920,Grocery Item 4920,Grocery,Staples,Brand_77,2018-08-03,188.03,268.34,SUP0404,3.0,0.032,0
P04921,Fashion Item 4921,Fashion,Womenswear,Brand_42,2019-04-22,1724.24,2400.39,SUP0042,4.1,0.04,0
P04922,Grocery Item 4922,Grocery,Staples,Brand_88,2018-02-25,503.11,859.19,SUP0498,4.0,0.022,0
P04923,Fashion Item 4923,Fashion,Womenswear,Brand_34,2023-03-29,1087.24,1335.71,SUP0479,4.2,0.126,0
P04924,Fashion Item 4924,Fashion,Womenswear,Brand_68,2024-01-02,362.36,559.42,SUP0164,5.0,0.065,0
P04925,Grocery Item 4925,Grocery,Staples,Brand_96,2020-08-09,176.16,299.44,SUP0492,3.8,0.02,0
P04926,Home Appliances Item 4926,Home Appliances,Kitchen,Brand_67,2025-09-27,10364.29,16949.14,SUP0419,2.7,0.118,24
P04927,Home Appliances Item 4927,Home Appliances,Kitchen,Brand_75,2018-09-03,4080.38,6197.26,SUP0076,3.0,0.089,36
P04928,Electronics Item 4928,Electronics,Mobiles,Brand_84,2025-11-28,11997.41,14993.7,SUP0190,3.2,0.082,36
P04929,Furniture Item 4929,Furniture,Living Room,Brand_48,2023-02-23,17184.9,24522.51,SUP0398,3.1,0.029,12
P04930,Grocery Item 4930,Grocery,Staples,Brand_89,2020-05-09,271.22,400.58,SUP0407,2.5,0.174,0
P04931,Fashion Item 4931,Fashion,Womenswear,Brand_99,2019-07-11,1425.7,2354.78,SUP0264,3.9,0.128,0
P04932,Electronics Item 4932,Electronics,Mobiles,Brand_76,2024-10-15,7971.36,13579.13,SUP0261,4.5,0.022,12
P04933,Furniture Item 4933,Furniture,Living Room,Brand_34,2023-03-17,14860.78,24256.64,SUP0348,3.9,0.062,36
P04934,Electronics Item 4934,Electronics,Mobiles,Brand_46,2021-06-24,10622.0,13237.21,SUP0277,4.4,0.039,36
P04935,Electronics Item 4935,Electronics,Mobiles,Brand_31,2025-12-31,41990.8,56798.94,SUP0442,4.4,0.033,6
P04936,Electronics Item 4936,Electronics,Mobiles,Brand_13,2019-07-07,7704.6,11868.03,SUP0012,4.7,0.024,24
P04937,Grocery Item 4937,Grocery,Staples,Brand_81,2023-01-29,192.18,404.13,SUP0049,3.1,0.017,0
P04938,Electronics Item 4938,Electronics,Mobiles,Brand_1,2020-10-01,49557.95,66505.52,SUP0029,2.9,0.185,12
P04939,Home Appliances Item 4939,Home Appliances,Kitchen,Brand_77,2020-05-10,15410.22,20587.35,SUP0267,4.8,0.024,36
P04940,Grocery Item 4940,Grocery,Staples,Brand_66,2023-08-13,505.02,686.84,SUP0333,3.2,0.02,0
P04941,Grocery Item 4941,Grocery,Staples,Brand_43,2021-01-12,300.33,549.95,SUP0033,4.2,0.039,0
P04942,Furniture Item 4942,Furniture,Living Room,Brand_3,2022-07-17,13522.6,20111.56,SUP0196,3.7,0.042,36
P04943,Grocery Item 4943,Grocery,Staples,Brand_80,2024-12-22,528.55,712.21,SUP0463,3.9,0.042,0
P04944,Fashion Item 4944,Fashion,Womenswear,Brand_91,2018-07-08,2306.19,3440.44,SUP0089,4.4,0.062,0
P04945,Grocery Item 4945,Grocery,Staples,Brand_29,2018-02-20,238.78,359.09,SUP0252,3.5,0.058,0
P04946,Fashion Item 4946,Fashion,Womenswear,Brand_46,2020-06-02,1491.92,2038.8,SUP0400,4.5,0.099,0
P04947,Home Appliances Item 4947,Home Appliances,Kitchen,Brand_39,2020-11-08,4993.87,9395.75,SUP0392,3.8,0.036,24
P04948,Electronics Item 4948,Electronics,Mobiles,Brand_12,2021-04-03,34001.17,48894.17,SUP0291,3.6,0.046,12
P04949,Fashion Item 4949,Fashion,Womenswear,Brand_67,2018-12-02,848.29,1089.47,SUP0392,3.9,0.084,0
P04950,Home Appliances Item 4950,Home Appliances,Kitchen,Brand_17,2018-01-29,3585.41,6455.32,SUP0129,4.1,0.016,12
P04951,Home Appliances Item 4951,Home Appliances,Kitchen,Brand_43,2024-01-25,5764.28,7397.36,SUP0240,3.9,0.065,36
P04952,Fashion Item 4952,Fashion,Womenswear,Brand_97,2025-04-06,2242.09,3245.52,SUP0163,,0.137,0
P04953,Electronics Item 4953,Electronics,Mobiles,Brand_38,2024-09-09,30684.89,53715.39,SUP0035,3.8,0.07,24
P04954,Electronics Item 4954,Electronics,Mobiles,Brand_100,2025-04-20,18656.34,23153.98,SUP0267,3.1,0.056,24
P04955,Grocery Item 4955,Grocery,Staples,Brand_6,2020-01-18,404.67,892.67,SUP0085,4.6,0.021,0
P04956,Grocery Item 4956,Grocery,Staples,Brand_24,2022-07-24,464.96,772.13,SUP0267,4.5,0.092,0
P04957,Fashion Item 4957,Fashion,Womenswear,Brand_37,2020-12-12,802.79,1663.34,SUP0173,3.3,0.124,0
P04958,Fashion Item 4958,Fashion,Womenswear,Brand_72,2025-09-12,1648.99,2992.78,SUP0408,4.5,0.121,0
P04959,Electronics Item 4959,Electronics,Mobiles,Brand_82,2018-10-14,22955.54,30190.26,SUP0087,3.8,0.043,24
P04960,Grocery Item 4960,Grocery,Staples,Brand_87,2025-09-25,862.54,1152.25,SUP0229,4.9,0.049,0
P04961,Fashion Item 4961,Fashion,Womenswear,Brand_4,2024-02-02,1224.43,2129.98,SUP0411,4.5,0.119,0
P04962,Grocery Item 4962,Grocery,Staples,Brand_43,2019-08-26,109.25,176.05,SUP0220,5.0,0.053,0
P04963,Fashion Item 4963,Fashion,Womenswear,Brand_8,2023-07-19,1120.4,1673.57,SUP0036,2.9,0.193,0
P04964,Fashion Item 4964,Fashion,Womenswear,Brand_92,2019-10-28,1512.11,3236.63,SUP0305,4.2,0.138,0
P04965,Fashion Item 4965,Fashion,Womenswear,Brand_7,2018-09-07,2745.5,3359.15,SUP0325,4.2,0.09,0
P04966,Grocery Item 4966,Grocery,Staples,Brand_86,2023-05-09,543.2,859.75,SUP0106,4.2,0.08,0
P04967,Home Appliances Item 4967,Home Appliances,Kitchen,Brand_20,2022-03-20,7656.21,13518.8,SUP0095,3.6,0.005,24
P04968,Fashion Item 4968,Fashion,Womenswear,Brand_63,2025-10-03,1692.72,2694.03,SUP0017,2.4,0.191,0
P04969,Fashion Item 4969,Fashion,Womenswear,Brand_55,2018-01-08,2346.18,2949.4,SUP0381,3.1,0.162,0
P04970,Electronics Item 4970,Electronics,Mobiles,Brand_64,2018-10-27,11137.38,14018.03,SUP0074,3.4,0.012,6
P04971,Fashion Item 4971,Fashion,Womenswear,Brand_38,2018-05-12,912.34,1399.64,SUP0010,3.6,0.055,0
P04972,Home Appliances Item 4972,Home Appliances,Kitchen,Brand_4,2018-09-20,4031.43,5039.18,SUP0448,3.5,0.015,36
P04973,Furniture Item 4973,Furniture,Living Room,Brand_86,2024-06-28,8051.04,12708.15,SUP0174,,0.137,6
P04974,Fashion Item 4974,Fashion,Womenswear,Brand_98,2025-08-13,1384.94,2645.05,SUP0428,4.5,0.103,0
P04975,Furniture Item 4975,Furniture,Living Room,Brand_23,2021-02-06,7351.09,11138.25,SUP0002,4.0,0.048,6
P04976,Fashion Item 4976,Fashion,Womenswear,Brand_35,2025-02-08,1052.6,1647.96,SUP0484,4.4,0.088,0
P04977,Electronics Item 4977,Electronics,Mobiles,Brand_32,2025-03-14,6722.87,9573.87,SUP0234,3.4,0.064,12
P04978,Fashion Item 4978,Fashion,Womenswear,Brand_78,2019-09-13,883.75,1287.61,SUP0490,,0.062,0
P04979,Electronics Item 4979,Electronics,Mobiles,Brand_41,2024-09-26,3454.68,7374.97,SUP0186,2.1,0.125,36
P04980,Furniture Item 4980,Furniture,Living Room,Brand_72,2018-03-17,11843.85,22727.69,SUP0010,4.3,0.061,12
P04981,Fashion Item 4981,Fashion,Womenswear,Brand_79,2025-12-06,705.69,1414.25,SUP0365,3.2,0.102,0
P04982,Fashion Item 4982,Fashion,Womenswear,Brand_95,2019-05-14,998.89,1524.93,SUP0182,4.8,0.152,0
P04983,Fashion Item 4983,Fashion,Womenswear,Brand_81,2019-06-15,832.9,1417.53,SUP0128,3.8,0.105,0
P04984,Electronics Item 4984,Electronics,Mobiles,Brand_67,2019-11-04,2629.69,5741.95,SUP0272,3.0,0.073,36
P04985,Electronics Item 4985,Electronics,Mobiles,Brand_58,2018-01-26,16359.46,24058.34,SUP0247,4.2,0.03,24
P04986,Fashion Item 4986,Fashion,Womenswear,Brand_11,2022-04-27,3133.14,3896.45,SUP0391,3.4,0.075,0
P04987,Furniture Item 4987,Furniture,Living Room,Brand_57,2023-09-28,3996.44,7037.73,SUP0358,3.6,0.032,24
P04988,Fashion Item 4988,Fashion,Womenswear,Brand_67,2020-08-24,1318.1,1656.98,SUP0009,4.3,0.087,0
P04989,Furniture Item 4989,Furniture,Living Room,Brand_95,2023-12-09,12270.66,15868.95,SUP0339,4.2,0.057,24
P04990,Fashion Item 4990,Fashion,Womenswear,Brand_32,2025-04-08,1133.7,2322.5,SUP0051,,0.106,0
P04991,Home Appliances Item 4991,Home Appliances,Kitchen,Brand_96,2020-10-31,4622.79,8962.74,SUP0074,3.9,0.051,6
P04992,Electronics Item 4992,Electronics,Mobiles,Brand_62,2018-04-25,16637.99,29754.24,SUP0290,2.1,0.154,6
P04993,Home Appliances Item 4993,Home Appliances,Kitchen,Brand_39,2023-12-10,5613.29,11799.5,SUP0327,4.5,0.03,6
P04994,Furniture Item 4994,Furniture,Living Room,Brand_58,2024-02-24,13319.71,25006.41,SUP0082,3.6,0.04,24
P04995,Home Appliances Item 4995,Home Appliances,Kitchen,Brand_13,2025-06-24,2423.69,3806.42,SUP0341,3.3,0.048,12
P04996,Electronics Item 4996,Electronics,Mobiles,Brand_53,2019-06-12,13647.41,24551.04,SUP0382,3.0,0.044,36
P04997,Fashion Item 4997,Fashion,Womenswear,Brand_76,2022-12-03,793.82,1292.19,SUP0103,3.3,0.091,0
P04998,Grocery Item 4998,Grocery,Staples,Brand_76,2022-10-07,75.54,163.65,SUP0129,4.3,0.005,0
P04999,Home Appliances Item 4999,Home Appliances,Kitchen,Brand_76,2019-12-01,2482.52,4966.72,SUP0050,3.5,0.049,6
P05000,Electronics Item 5000,Electronics,Mobiles,Brand_49,2018-01-10,6797.98,9304.25,SUP0339,3.3,0.085,12
P05001,Home Appliances Item 5001,Home Appliances,Kitchen,Brand_90,2023-10-19,2762.29,4766.51,SUP0449,4.5,0.06,6
P05002,Electronics Item 5002,Electronics,Mobiles,Brand_12,2021-02-26,20571.86,31939.48,SUP0393,3.3,0.059,36
P05003,Furniture Item 5003,Furniture,Living Room,Brand_69,2025-12-15,4161.98,7490.78,SUP0279,3.3,0.035,36
P05004,Electronics Item 5004,Electronics,Mobiles,Brand_23,2025-10-17,5439.37,9845.7,SUP0467,3.9,0.067,24
P05005,Fashion Item 5005,Fashion,Womenswear,Brand_16,2024-10-17,2432.97,3123.71,SUP0307,3.4,0.117,0
P05006,Grocery Item 5006,Grocery,Staples,Brand_20,2021-09-07,267.66,566.86,SUP0441,4.4,0.045,0
P05007,Electronics Item 5007,Electronics,Mobiles,Brand_6,2019-03-31,14391.55,18796.66,SUP0170,3.0,0.068,24
P05008,Furniture Item 5008,Furniture,Living Room,Brand_11,2018-01-19,7738.95,13188.19,SUP0282,4.1,0.067,36
P05009,Fashion Item 5009,Fashion,Womenswear,Brand_32,2025-08-01,763.75,1341.44,SUP0016,4.1,0.074,0
P05010,Furniture Item 5010,Furniture,Living Room,Brand_13,2019-10-30,6313.7,12846.34,SUP0112,4.3,0.071,12
P05011,Grocery Item 5011,Grocery,Staples,Brand_99,2024-06-29,338.21,498.41,SUP0421,3.7,0.059,0
P05012,Home Appliances Item 5012,Home Appliances,Kitchen,Brand_98,2018-01-26,3673.43,7419.34,SUP0033,,0.057,12
P05013,Home Appliances Item 5013,Home Appliances,Kitchen,Brand_79,2022-08-15,6666.32,10269.59,SUP0048,4.3,0.005,12
P05014,Home Appliances Item 5014,Home Appliances,Kitchen,Brand_90,2018-02-01,3936.37,8464.52,SUP0336,3.4,0.049,36
P05015,Furniture Item 5015,Furniture,Living Room,Brand_46,2018-07-23,6502.59,12850.48,SUP0356,3.3,0.07,12
P05016,Electronics Item 5016,Electronics,Mobiles,Brand_41,2019-03-16,6137.4,9273.76,SUP0304,,0.078,36
P05017,Electronics Item 5017,Electronics,Mobiles,Brand_16,2019-09-03,4516.97,9704.76,SUP0058,2.8,0.128,6
P05018,Grocery Item 5018,Grocery,Staples,Brand_14,2022-06-01,276.86,410.28,SUP0058,3.3,0.005,0
P05019,Fashion Item 5019,Fashion,Womenswear,Brand_43,2024-02-01,4780.63,6525.95,SUP0076,4.1,0.078,0
P05020,Fashion Item 5020,Fashion,Womenswear,Brand_89,2023-10-28,709.37,1316.1,SUP0111,3.9,0.116,0
P05021,Fashion Item 5021,Fashion,Womenswear,Brand_78,2023-11-10,753.94,995.21,SUP0123,4.2,0.1,0
P05022,Grocery Item 5022,Grocery,Staples,Brand_91,2025-06-09,169.16,262.16,SUP0243,2.3,0.16,0
P05023,Furniture Item 5023,Furniture,Living Room,Brand_32,2022-12-07,8336.74,11042.49,SUP0432,3.9,0.026,36
P05024,Home Appliances Item 5024,Home Appliances,Kitchen,Brand_67,2023-01-06,3498.9,6890.34,SUP0364,3.8,0.048,36
P05025,Fashion Item 5025,Fashion,Womenswear,Brand_61,2023-06-28,1655.11,2412.89,SUP0042,3.6,0.079,0
P05026,Fashion Item 5026,Fashion,Womenswear,Brand_33,2023-05-05,606.38,1252.73,SUP0359,4.3,0.074,0
P05027,Electronics Item 5027,Electronics,Mobiles,Brand_33,2018-09-30,12396.12,15176.1,SUP0292,3.8,0.069,12
P05028,Electronics Item 5028,Electronics,Mobiles,Brand_80,2020-10-18,12777.44,17540.84,SUP0343,3.7,0.026,12
P05029,Fashion Item 5029,Fashion,Womenswear,Brand_45,2024-03-19,757.93,1005.36,SUP0424,4.2,0.096,0
P05030,Fashion Item 5030,Fashion,Womenswear,Brand_92,2024-11-25,840.36,1291.98,SUP0383,3.5,0.131,0
P05031,Furniture Item 5031,Furniture,Living Room,Brand_68,2019-08-17,13432.05,27566.72,SUP0482,,0.005,6
P05032,Fashion Item 5032,Fashion,Womenswear,Brand_38,2018-03-09,812.25,1359.2,SUP0457,3.5,0.111,0
P05033,Furniture Item 5033,Furniture,Living Room,Brand_91,2020-08-20,4920.74,8148.49,SUP0265,3.6,0.134,24
P05034,Grocery Item 5034,Grocery,Staples,Brand_65,2023-07-27,122.86,263.19,SUP0248,3.6,0.005,0
P05035,Fashion Item 5035,Fashion,Womenswear,Brand_77,2020-03-05,897.41,1630.68,SUP0258,3.6,0.056,0
P05036,Home Appliances Item 5036,Home Appliances,Kitchen,Brand_68,2022-09-17,9828.74,13989.26,SUP0323,3.8,0.094,6
P05037,Home Appliances Item 5037,Home Appliances,Kitchen,Brand_40,2021-02-28,6889.63,9126.22,SUP0233,3.3,0.09,24
P05038,Furniture Item 5038,Furniture,Living Room,Brand_85,2019-08-06,12133.33,18114.38,SUP0294,4.0,0.011,24
P05039,Grocery Item 5039,Grocery,Staples,Brand_80,2025-11-17,487.15,636.34,SUP0346,3.6,0.005,0
P05040,Fashion Item 5040,Fashion,Womenswear,Brand_19,2021-03-15,1879.09,2699.69,SUP0180,4.2,0.103,0
P05041,Home Appliances Item 5041,Home Appliances,Kitchen,Brand_62,2022-08-02,3051.01,4728.33,SUP0394,3.9,0.027,24
P05042,Electronics Item 5042,Electronics,Mobiles,Brand_23,2023-03-19,10674.35,17496.81,SUP0478,1.9,0.147,36
P05043,Furniture Item 5043,Furniture,Living Room,Brand_58,2020-08-10,14977.1,22553.28,SUP0111,4.4,0.06,24
P05044,Electronics Item 5044,Electronics,Mobiles,Brand_12,2019-06-19,12306.48,21228.07,SUP0280,3.5,0.047,12
P05045,Electronics Item 5045,Electronics,Mobiles,Brand_47,2019-02-01,10099.61,17320.19,SUP0230,4.2,0.011,36
P05046,Home Appliances Item 5046,Home Appliances,Kitchen,Brand_11,2020-11-19,13168.76,16747.58,SUP0172,3.8,0.017,6
P05047,Fashion Item 5047,Fashion,Womenswear,Brand_15,2023-06-05,1475.3,2027.41,SUP0067,3.9,0.06,0
P05048,Fashion Item 5048,Fashion,Womenswear,Brand_5,2024-09-03,1425.24,1753.24,SUP0137,3.6,0.076,0
P05049,Grocery Item 5049,Grocery,Staples,Brand_90,2019-04-18,554.8,768.52,SUP0187,3.7,0.093,0
P05050,Grocery Item 5050,Grocery,Staples,Brand_12,2020-01-06,275.98,392.13,SUP0215,3.7,0.025,0
P05051,Fashion Item 5051,Fashion,Womenswear,Brand_57,2022-10-13,1142.55,1981.94,SUP0373,4.6,0.099,0
P05052,Fashion Item 5052,Fashion,Womenswear,Brand_23,2018-05-17,578.18,1153.1,SUP0369,4.0,0.068,0
P05053,Electronics Item 5053,Electronics,Mobiles,Brand_81,2025-04-11,14942.68,19977.58,SUP0348,3.3,0.11,36
P05054,Fashion Item 5054,Fashion,Womenswear,Brand_88,2024-12-29,593.81,1318.18,SUP0362,3.4,0.06,0
P05055,Home Appliances Item 5055,Home Appliances,Kitchen,Brand_34,2018-04-22,4483.97,5480.77,SUP0380,3.6,0.081,6
P05056,Grocery Item 5056,Grocery,Staples,Brand_87,2024-08-13,101.93,191.76,SUP0040,4.3,0.025,0
P05057,Grocery Item 5057,Grocery,Staples,Brand_47,2023-04-14,256.87,507.09,SUP0029,3.7,0.005,0
P05058,Electronics Item 5058,Electronics,Mobiles,Brand_1,2021-07-01,9399.84,16530.41,SUP0426,5.0,0.048,24
P05059,Home Appliances Item 5059,Home Appliances,Kitchen,Brand_91,2023-07-04,8072.53,13075.81,SUP0109,5.0,0.041,12
P05060,Grocery Item 5060,Grocery,Staples,Brand_70,2023-06-04,173.96,286.96,SUP0250,2.8,0.174,0
P05061,Grocery Item 5061,Grocery,Staples,Brand_64,2022-06-01,185.34,373.89,SUP0412,4.4,0.037,0
P05062,Grocery Item 5062,Grocery,Staples,Brand_76,2022-01-21,193.45,309.14,SUP0256,3.6,0.066,0
P05063,Electronics Item 5063,Electronics,Mobiles,Brand_13,2020-08-02,12908.16,21628.85,SUP0218,3.4,0.034,12
P05064,Home Appliances Item 5064,Home Appliances,Kitchen,Brand_96,2022-05-16,7346.36,11894.47,SUP0063,4.2,0.025,36
